Date,Index,x,Diff,Fluctuations,Transaction_amount,Individual,Foreign,Agency,Financial_Investment,Insurance,Commit,Fund,Bank,Other_finance,Pension,National_municipality,Corp_etc,Foreign_etc,Open,High,Low,Close,Adj Close,Volume
2020/08/05,2311.86,6.0,31.89,0.014,178830.0,4315.0,-456.0,-3665.0,-1276.0,-441.0,-504.0,-366.0,-18.0,-29.0,-1029.0,0.0,-133.0,-59.0,2289.22998046875,2312.139892578125,2283.949951171875,2311.860107421875,2311.860107421875,841200
2020/08/06,2342.61,6.0,30.75,0.0133,178316.0,-850.0,1684.0,-800.0,2247.0,-516.0,-548.0,-444.0,46.0,-138.0,-1446.0,0.0,12.0,-46.0,2322.639892578125,2352.47998046875,2322.639892578125,2342.610107421875,2342.610107421875,797000
2020/08/07,2351.67,6.0,9.06,0.0039,175857.0,8534.0,-729.0,-7870.0,-4018.0,-639.0,-807.0,-506.0,-26.0,-39.0,-1832.0,0.0,72.0,-6.0,2349.25,2362.239990234375,2333.6201171875,2351.669921875,2351.669921875,812600
2020/08/10,2386.38,6.0,34.71,0.0148,195113.0,3523.0,-1329.0,-2315.0,168.0,-838.0,-719.0,-364.0,13.0,-144.0,-430.0,0.0,69.0,52.0,2353.919921875,2390.510009765625,2349.330078125,2386.3798828125,2386.3798828125,784400
2020/08/11,2418.67,6.0,32.29,0.0135,196804.0,-1737.0,1512.0,386.0,3822.0,-691.0,-907.0,-390.0,-63.0,-91.0,-1292.0,0.0,-116.0,-44.0,2396.110107421875,2429.360107421875,2396.110107421875,2418.669921875,2418.669921875,843400
2020/08/12,2432.35,6.0,13.68,0.0057,166800.0,3509.0,-1549.0,-2025.0,-403.0,36.0,-560.0,-213.0,10.0,-6.0,-888.0,0.0,54.0,11.0,2414.780029296875,2432.85009765625,2393.27001953125,2432.35009765625,2432.35009765625,752900
2020/08/13,2437.53,6.0,5.18,0.0021,182500.0,1542.0,-3475.0,1872.0,4816.0,27.0,-1579.0,-145.0,68.0,2.0,-1316.0,0.0,5.0,54.0,2455.280029296875,2458.169921875,2412.489990234375,2437.530029296875,2437.530029296875,907200
2020/08/14,2407.49,4.0,-30.04,-0.0123,165956.0,5962.0,-4641.0,-1243.0,2800.0,-154.0,-1245.0,-730.0,-5.0,-62.0,-1845.0,0.0,-100.0,22.0,2427.85009765625,2435.0,2383.68994140625,2407.489990234375,2407.489990234375,968100
2020/08/18,2348.24,4.0,-59.25,-0.0246,175724.0,-5271.0,745.0,4760.0,6614.0,306.0,-710.0,-406.0,5.0,-26.0,-1022.0,0.0,-222.0,-12.0,2405.840087890625,2419.64990234375,2336.780029296875,2348.239990234375,2348.239990234375,909800
2020/08/19,2360.54,6.0,12.3,0.0052,123675.0,4583.0,-2662.0,-2022.0,142.0,-187.0,-1159.0,63.0,-37.0,-26.0,-817.0,0.0,103.0,-2.0,2370.8701171875,2380.10009765625,2353.169921875,2360.5400390625,2360.5400390625,638000
2020/08/20,2274.22,4.0,-86.32,-0.0366,171017.0,10738.0,-2805.0,-8213.0,-4850.0,-822.0,-975.0,-652.0,-4.0,-11.0,-897.0,0.0,202.0,77.0,2339.909912109375,2357.080078125,2270.85009765625,2274.219970703125,2274.219970703125,903700
2020/08/21,2304.59,6.0,30.37,0.0134,141116.0,-1362.0,1982.0,-334.0,1077.0,-8.0,-1134.0,-241.0,-39.0,3.0,8.0,0.0,-273.0,-12.0,2306.159912109375,2329.340087890625,2280.969970703125,2304.590087890625,2304.590087890625,865700
2020/08/24,2329.83,6.0,25.24,0.011,116541.0,-2599.0,1992.0,40.0,247.0,55.0,-347.0,11.0,33.0,-10.0,50.0,0.0,583.0,-16.0,2309.3798828125,2332.330078125,2283.47998046875,2329.830078125,2329.830078125,649300
2020/08/25,2366.73,6.0,36.9,0.0158,135679.0,-709.0,1571.0,-1233.0,-1337.0,155.0,-173.0,102.0,-27.0,-3.0,51.0,0.0,372.0,-1.0,2352.14990234375,2369.780029296875,2340.969970703125,2366.72998046875,2366.72998046875,771600
2020/08/26,2369.32,6.0,2.59,0.0011,144358.0,1929.0,1896.0,-4125.0,-3517.0,120.0,-174.0,-32.0,1.0,32.0,-555.0,0.0,285.0,13.0,2367.739990234375,2374.679931640625,2336.97998046875,2369.320068359375,2369.320068359375,956500
2020/08/27,2344.45,4.0,-24.87,-0.0105,151849.0,4663.0,-256.0,-4726.0,-3431.0,-182.0,-548.0,-174.0,7.0,-5.0,-391.0,0.0,307.0,11.0,2371.949951171875,2373.360107421875,2344.3798828125,2344.449951171875,2344.449951171875,913700
2020/08/28,2353.8,6.0,9.35,0.004,155399.0,1158.0,-2249.0,1225.0,1886.0,-366.0,-297.0,20.0,-41.0,-26.0,48.0,0.0,-141.0,7.0,2362.219970703125,2379.260009765625,2345.280029296875,2353.800048828125,2353.800048828125,1297300
2020/08/31,2326.17,4.0,-27.63,-0.0117,194943.0,15695.0,-16361.0,-65.0,953.0,17.0,-547.0,-82.0,-184.0,11.0,-234.0,0.0,696.0,35.0,2377.090087890625,2381.5,2326.06005859375,2326.169921875,2326.169921875,1647800
2020/09/01,2349.55,6.0,23.38,0.0101,166643.0,2389.0,-2083.0,-566.0,790.0,-45.0,-464.0,-111.0,-438.0,9.0,-306.0,0.0,233.0,26.0,2340.18994140625,2355.89990234375,2331.22998046875,2349.550048828125,2349.550048828125,1085200
2020/09/02,2364.37,6.0,14.82,0.0063,157931.0,3342.0,-2540.0,-798.0,-41.0,-85.0,-376.0,-187.0,-17.0,-15.0,-74.0,0.0,17.0,-19.0,2363.429931640625,2369.570068359375,2341.2900390625,2364.3701171875,2364.3701171875,1429300
2020/09/03,2395.9,6.0,31.53,0.0133,174209.0,-952.0,1921.0,-1350.0,-571.0,-99.0,-482.0,310.0,-35.0,23.0,-495.0,0.0,364.0,17.0,2383.260009765625,2401.780029296875,2382.22998046875,2395.89990234375,2395.89990234375,981500
2020/09/04,2368.25,4.0,-27.65,-0.0115,196929.0,12854.0,-4714.0,-7798.0,-5111.0,-274.0,-565.0,-818.0,1.0,19.0,-1049.0,0.0,-378.0,37.0,2332.679931640625,2371.02001953125,2332.679931640625,2368.25,2368.25,1351000
2020/09/07,2384.22,6.0,15.97,0.0067,171833.0,5482.0,-2512.0,-2975.0,-1472.0,-353.0,-191.0,47.0,-95.0,-3.0,-907.0,0.0,0.0,4.0,2369.85009765625,2387.489990234375,2362.419921875,2384.219970703125,2384.219970703125,1197400
2020/09/08,2401.91,6.0,17.69,0.0074,172978.0,357.0,-336.0,-208.0,557.0,-362.0,-817.0,-269.0,18.0,31.0,633.0,0.0,149.0,38.0,2402.659912109375,2407.56005859375,2391.429931640625,2401.909912109375,2401.909912109375,979400
2020/09/09,2375.81,4.0,-26.1,-0.0109,155025.0,5129.0,-1136.0,-4298.0,-949.0,67.0,-924.0,-586.0,-60.0,2.0,-1847.0,0.0,285.0,20.0,2372.530029296875,2388.85009765625,2369.1201171875,2375.81005859375,2375.81005859375,946200
2020/09/10,2396.48,6.0,20.67,0.0087,157829.0,662.0,3820.0,-4721.0,-1193.0,-241.0,-973.0,-287.0,34.0,-1.0,-2058.0,0.0,240.0,-2.0,2404.830078125,2406.679931640625,2388.56005859375,2396.47998046875,2396.47998046875,1064600
2020/09/11,2396.69,6.0,0.21,0.0001,120688.0,4533.0,-1512.0,-3109.0,-1276.0,-73.0,-542.0,-270.0,-5.0,5.0,-946.0,0.0,74.0,14.0,2389.760009765625,2397.56005859375,2374.0,2396.68994140625,2396.68994140625,882900
2020/09/14,2427.91,6.0,31.22,0.013,120217.0,-2875.0,1439.0,1074.0,2063.0,299.0,-469.0,15.0,11.0,-16.0,-830.0,0.0,374.0,-12.0,2418.330078125,2429.070068359375,2410.7900390625,2427.909912109375,2427.909912109375,963100
2020/09/15,2443.58,6.0,15.67,0.0065,118405.0,-764.0,2503.0,-2001.0,-1035.0,-232.0,-802.0,-100.0,17.0,9.0,143.0,0.0,234.0,28.0,2434.590087890625,2444.570068359375,2423.7900390625,2443.580078125,2443.580078125,850000
2020/09/16,2435.92,4.0,-7.66,-0.0031,118553.0,1432.0,1750.0,-3051.0,-1118.0,-183.0,-1087.0,-281.0,-21.0,10.0,-368.0,0.0,-173.0,41.0,2442.719970703125,2450.530029296875,2429.93994140625,2435.919921875,2435.919921875,772900
2020/09/17,2406.17,4.0,-29.75,-0.0122,142350.0,4587.0,-1255.0,-3358.0,-2138.0,-77.0,-289.0,-421.0,15.0,-4.0,-441.0,0.0,14.0,11.0,2430.77001953125,2437.02001953125,2398.68994140625,2406.169921875,2406.169921875,853700
2020/09/18,2412.4,6.0,6.23,0.0026,139651.0,-1405.0,1452.0,-157.0,762.0,-150.0,-278.0,-364.0,-38.0,2.0,-90.0,0.0,90.0,20.0,2413.530029296875,2417.81005859375,2396.330078125,2412.39990234375,2412.39990234375,756500
2020/09/21,2389.39,4.0,-23.01,-0.0095,142150.0,410.0,-737.0,391.0,1137.0,7.0,-214.0,-258.0,-25.0,18.0,-273.0,0.0,-19.0,-45.0,2412.43994140625,2427.169921875,2379.3798828125,2389.389892578125,2389.389892578125,1042000
2020/09/22,2332.59,4.0,-56.8,-0.0238,178967.0,9912.0,-171.0,-7691.0,-4898.0,-29.0,-401.0,-525.0,-67.0,-49.0,-1719.0,0.0,-2079.0,28.0,2388.139892578125,2388.489990234375,2323.580078125,2332.590087890625,2332.590087890625,1051000
2020/09/23,2333.24,6.0,0.65,0.0003,135629.0,3252.0,-559.0,-2804.0,-2598.0,0.0,-129.0,-77.0,18.0,114.0,-132.0,0.0,129.0,-17.0,2352.56005859375,2354.4599609375,2287.43994140625,2333.239990234375,2333.239990234375,735000
2020/09/24,2272.7,4.0,-60.54,-0.0259,124690.0,3289.0,-1914.0,-1570.0,-685.0,71.0,-25.0,-455.0,-18.0,17.0,-476.0,0.0,204.0,-7.0,2295.6201171875,2309.739990234375,2268.8798828125,2272.699951171875,2272.699951171875,714900
2020/09/25,2278.79,6.0,6.09,0.0027,101816.0,195.0,-898.0,727.0,789.0,-60.0,-24.0,-44.0,-21.0,13.0,76.0,0.0,-25.0,0.0,2295.18994140625,2296.360107421875,2267.6298828125,2278.7900390625,2278.7900390625,698000
2020/09/28,2308.08,6.0,29.29,0.0129,89711.0,-1055.0,-579.0,1502.0,1815.0,7.0,115.0,9.0,5.0,-3.0,-446.0,0.0,142.0,-9.0,2301.159912109375,2314.81005859375,2291.320068359375,2308.080078125,2308.080078125,606000
2020/09/29,2327.89,6.0,19.81,0.0086,94871.0,-1114.0,-711.0,1424.0,2017.0,307.0,378.0,255.0,12.0,-4.0,-1542.0,0.0,425.0,-23.0,2331.510009765625,2339.830078125,2320.0400390625,2327.889892578125,2327.889892578125,646200
2020/10/05,2358.0,6.0,30.11,0.0129,106827.0,-5500.0,1743.0,3852.0,2486.0,346.0,181.0,190.0,5.0,-59.0,701.0,0.0,-91.0,-3.0,2330.550048828125,2364.72998046875,2327.830078125,2358.0,2358.0,763600
2020/10/06,2365.9,6.0,7.9,0.0034,111314.0,-2044.0,1701.0,197.0,-286.0,-70.0,51.0,217.0,-2.0,37.0,251.0,0.0,121.0,24.0,2369.169921875,2378.280029296875,2355.389892578125,2365.89990234375,2365.89990234375,861800
2020/10/07,2386.94,6.0,21.04,0.0089,89711.0,-3460.0,-975.0,4302.0,3934.0,80.0,-194.0,16.0,6.0,15.0,443.0,0.0,111.0,21.0,2350.820068359375,2387.449951171875,2347.820068359375,2386.93994140625,2386.93994140625,735800
2020/10/08,2391.96,6.0,5.02,0.0021,125304.0,-1659.0,7610.0,-6149.0,-5569.0,-17.0,263.0,166.0,-8.0,9.0,-993.0,0.0,205.0,-6.0,2408.489990234375,2409.010009765625,2383.820068359375,2391.9599609375,2391.9599609375,961700
2020/10/12,2403.73,6.0,11.77,0.0049,106932.0,-2359.0,1396.0,844.0,788.0,-41.0,62.0,-178.0,5.0,-18.0,224.0,0.0,123.0,-4.0,2404.179931640625,2409.419921875,2393.739990234375,2403.72998046875,2403.72998046875,843600
2020/10/13,2403.15,4.0,-0.58,-0.0002,102031.0,-332.0,2126.0,-1773.0,-1117.0,-72.0,-16.0,-58.0,2.0,5.0,-517.0,0.0,-30.0,10.0,2416.85009765625,2418.889892578125,2385.8701171875,2403.14990234375,2403.14990234375,724900
2020/10/14,2380.48,4.0,-22.67,-0.0094,110184.0,4127.0,-367.0,-3756.0,-957.0,-341.0,-387.0,-336.0,-18.0,8.0,-1724.0,0.0,-25.0,21.0,2403.739990234375,2405.56005859375,2375.5400390625,2380.47998046875,2380.47998046875,901200
2020/10/15,2361.21,4.0,-19.27,-0.0081,130294.0,3281.0,-161.0,-1169.0,-365.0,210.0,122.0,-772.0,-15.0,-91.0,-256.0,0.0,-1928.0,-22.0,2375.909912109375,2376.72998046875,2348.739990234375,2361.2099609375,2361.2099609375,1165500
2020/10/16,2341.53,4.0,-19.68,-0.0083,111414.0,4892.0,-1713.0,-2036.0,875.0,-238.0,-564.0,-525.0,-22.0,49.0,-1609.0,0.0,-1145.0,2.0,2363.8798828125,2370.72998046875,2325.030029296875,2341.530029296875,2341.530029296875,920200
2020/10/19,2346.74,6.0,5.21,0.0022,104907.0,-3424.0,377.0,2968.0,4506.0,-123.0,289.0,-84.0,-11.0,14.0,-1622.0,0.0,112.0,-33.0,2352.919921875,2364.25,2344.77001953125,2346.739990234375,2346.739990234375,930800
2020/10/20,2358.41,6.0,11.67,0.005,118335.0,-2924.0,431.0,2604.0,2222.0,-72.0,112.0,-370.0,-1.0,-19.0,733.0,0.0,-117.0,6.0,2333.56005859375,2358.409912109375,2322.06005859375,2358.409912109375,2358.409912109375,870300
2020/10/21,2370.86,6.0,12.45,0.0053,98640.0,-1283.0,-238.0,1426.0,2150.0,471.0,152.0,-317.0,8.0,24.0,-1064.0,0.0,102.0,-7.0,2363.030029296875,2371.739990234375,2356.320068359375,2370.860107421875,2370.860107421875,810400
2020/10/22,2355.05,4.0,-15.81,-0.0067,97749.0,678.0,-738.0,75.0,433.0,304.0,-467.0,-70.0,-5.0,12.0,-131.0,0.0,-20.0,4.0,2355.610107421875,2360.219970703125,2339.72998046875,2355.050048828125,2355.050048828125,814000
2020/10/23,2360.81,6.0,5.76,0.0024,107241.0,-2722.0,385.0,2333.0,635.0,195.0,398.0,263.0,-15.0,0.0,856.0,0.0,0.0,2.0,2364.840087890625,2368.570068359375,2344.489990234375,2360.81005859375,2360.81005859375,890400
2020/10/26,2343.91,4.0,-16.9,-0.0072,116542.0,-1126.0,-1454.0,2718.0,827.0,297.0,719.0,141.0,16.0,-5.0,721.0,0.0,-154.0,16.0,2366.5,2374.5,2342.580078125,2343.909912109375,2343.909912109375,822300
2020/10/27,2330.84,4.0,-13.07,-0.0056,112691.0,1069.0,1059.0,-2496.0,-2304.0,127.0,61.0,-138.0,9.0,3.0,-256.0,0.0,380.0,-12.0,2328.659912109375,2349.330078125,2321.22998046875,2330.840087890625,2330.840087890625,666900
2020/10/28,2345.26,6.0,14.42,0.0062,89410.0,1532.0,92.0,-1767.0,-1592.0,-424.0,161.0,218.0,-3.0,27.0,-153.0,0.0,101.0,40.0,2324.179931640625,2345.4599609375,2316.469970703125,2345.260009765625,2345.260009765625,705200
2020/10/29,2326.67,4.0,-18.59,-0.0079,103577.0,9813.0,-5385.0,-4755.0,-3985.0,98.0,-1.0,-233.0,37.0,-16.0,-652.0,0.0,319.0,8.0,2312.340087890625,2330.169921875,2299.909912109375,2326.669921875,2326.669921875,509100
2020/10/30,2267.15,4.0,-59.52,-0.0256,117821.0,14140.0,-9824.0,-4438.0,-3274.0,-138.0,-196.0,-516.0,-5.0,-10.0,-294.0,0.0,78.0,44.0,2319.56005859375,2320.199951171875,2266.929931640625,2267.14990234375,2267.14990234375,795600
2020/11/02,2300.16,6.0,33.01,0.0146,85144.0,-1085.0,492.0,487.0,-560.0,114.0,113.0,-3.0,1.0,11.0,810.0,0.0,91.0,14.0,2276.610107421875,2302.639892578125,2267.949951171875,2300.159912109375,2300.159912109375,678500
2020/11/03,2343.31,6.0,43.15,0.0188,108742.0,-6471.0,2176.0,4694.0,3107.0,95.0,186.0,291.0,-7.0,12.0,1008.0,0.0,-360.0,-38.0,2315.81005859375,2344.77001953125,2315.300048828125,2343.31005859375,2343.31005859375,887400
2020/11/04,2357.32,6.0,14.01,0.006,148350.0,-1661.0,-2173.0,3427.0,3902.0,-368.0,-9.0,65.0,47.0,11.0,-222.0,0.0,414.0,-6.0,2361.320068359375,2371.139892578125,2339.949951171875,2357.320068359375,2357.320068359375,986800
2020/11/05,2413.79,6.0,56.47,0.024,125787.0,-16218.0,11411.0,4862.0,4448.0,-152.0,602.0,337.0,35.0,39.0,-448.0,0.0,7.0,-62.0,2373.409912109375,2413.7900390625,2370.85009765625,2413.7900390625,2413.7900390625,702000
2020/11/06,2416.5,6.0,2.71,0.0011,125793.0,-7975.0,7950.0,-43.0,640.0,-611.0,-101.0,173.0,-5.0,26.0,-166.0,0.0,112.0,-43.0,2421.7900390625,2431.110107421875,2404.969970703125,2416.5,2416.5,825600
2020/11/09,2447.2,6.0,30.7,0.0127,148472.0,-6788.0,3336.0,3564.0,5812.0,-416.0,-172.0,33.0,-8.0,-24.0,-1659.0,0.0,-66.0,-45.0,2438.6298828125,2459.14990234375,2434.52001953125,2447.199951171875,2447.199951171875,1354900
2020/11/10,2452.83,6.0,5.63,0.0023,179813.0,1871.0,1601.0,-3283.0,-2048.0,-99.0,-622.0,-198.0,-13.0,0.0,-300.0,0.0,-155.0,-34.0,2453.949951171875,2457.93994140625,2435.590087890625,2452.830078125,2452.830078125,1464200
2020/11/11,2485.87,6.0,33.04,0.0135,183073.0,-11906.0,8377.0,4018.0,4918.0,-114.0,-631.0,-217.0,-35.0,35.0,64.0,0.0,-274.0,-214.0,2459.5,2488.0400390625,2459.5,2485.8701171875,2485.8701171875,1272000
2020/11/12,2475.62,4.0,-10.25,-0.0041,164200.0,3537.0,4898.0,-8608.0,-6294.0,-135.0,-183.0,-634.0,7.0,-38.0,-1329.0,0.0,158.0,14.0,2482.679931640625,2488.7900390625,2467.0400390625,2475.6201171875,2475.6201171875,1278100
2020/11/13,2493.87,6.0,18.25,0.0074,170438.0,-5896.0,5262.0,947.0,1540.0,-254.0,-587.0,68.0,67.0,-22.0,137.0,0.0,-267.0,-47.0,2470.1201171875,2495.77001953125,2460.9599609375,2493.8701171875,2493.8701171875,1072400
2020/11/16,2543.03,6.0,49.16,0.0197,190883.0,-1539.0,4655.0,-2855.0,1240.0,-903.0,-833.0,-50.0,-65.0,-239.0,-2003.0,0.0,-222.0,-38.0,2507.4599609375,2546.3701171875,2507.4599609375,2543.030029296875,2543.030029296875,1239100
2020/11/17,2539.15,4.0,-3.88,-0.0015,177955.0,1530.0,3515.0,-5037.0,-2510.0,-582.0,-1100.0,-277.0,-23.0,30.0,-573.0,0.0,-67.0,59.0,2544.1201171875,2556.090087890625,2533.340087890625,2539.14990234375,2539.14990234375,1266400
2020/11/18,2545.64,6.0,6.49,0.0026,135540.0,-1267.0,666.0,780.0,2021.0,-298.0,-1216.0,-364.0,3.0,3.0,631.0,0.0,-188.0,9.0,2548.85009765625,2553.949951171875,2536.780029296875,2545.639892578125,2545.639892578125,923500
2020/11/19,2547.42,6.0,1.78,0.0007,125150.0,2017.0,1056.0,-3016.0,-1635.0,-116.0,-528.0,-316.0,17.0,-9.0,-427.0,0.0,-64.0,6.0,2536.889892578125,2548.949951171875,2529.530029296875,2547.419921875,2547.419921875,976500
2020/11/20,2553.5,6.0,6.08,0.0024,122661.0,1216.0,1037.0,-2264.0,-390.0,-413.0,-1204.0,-67.0,-20.0,6.0,-174.0,0.0,9.0,1.0,2544.06005859375,2558.2099609375,2539.7900390625,2553.5,2553.5,1128900
2020/11/23,2602.59,6.0,49.09,0.0192,157635.0,-8734.0,9888.0,-600.0,155.0,-592.0,-559.0,64.0,-17.0,-42.0,391.0,0.0,-498.0,-54.0,2560.0400390625,2605.580078125,2553.699951171875,2602.590087890625,2602.590087890625,1648900
2020/11/24,2617.76,6.0,15.17,0.0058,168865.0,-245.0,7269.0,-6940.0,-2434.0,-555.0,-1025.0,-744.0,-12.0,-30.0,-2137.0,0.0,-76.0,-6.0,2616.280029296875,2628.52001953125,2605.030029296875,2617.760009765625,2617.760009765625,1364500
2020/11/25,2601.54,4.0,-16.22,-0.0062,217958.0,5062.0,-419.0,-4001.0,1754.0,-540.0,-1929.0,-694.0,3.0,-28.0,-2565.0,0.0,-692.0,50.0,2637.340087890625,2642.260009765625,2583.409912109375,2601.5400390625,2601.5400390625,1410100
2020/11/26,2625.91,6.0,24.37,0.0094,127145.0,2569.0,2516.0,-5188.0,-1837.0,-126.0,-1398.0,-167.0,-11.0,39.0,-1686.0,0.0,79.0,22.0,2605.72998046875,2625.969970703125,2592.429931640625,2625.909912109375,2625.909912109375,1387400
2020/11/27,2633.45,6.0,7.54,0.0029,126416.0,1945.0,797.0,-2793.0,-986.0,-45.0,-735.0,-696.0,-7.0,-18.0,-302.0,0.0,62.0,-11.0,2624.800048828125,2635.0,2618.469970703125,2633.449951171875,2633.449951171875,1196000
2020/11/30,2591.34,4.0,-42.11,-0.016,212318.0,22205.0,-24377.0,2048.0,3331.0,-362.0,-855.0,-53.0,69.0,17.0,-98.0,0.0,23.0,99.0,2648.050048828125,2648.659912109375,2591.340087890625,2591.340087890625,2591.340087890625,1311800
2020/12/01,2634.25,6.0,42.91,0.0166,159472.0,-3460.0,748.0,2676.0,3298.0,-298.0,-97.0,-35.0,34.0,-94.0,-132.0,0.0,49.0,-13.0,2613.419921875,2638.8701171875,2611.669921875,2634.25,2634.25,1150300
2020/12/02,2675.9,6.0,41.65,0.0158,175067.0,-2447.0,5180.0,-2506.0,-1626.0,-211.0,-112.0,-197.0,-16.0,21.0,-364.0,0.0,-221.0,-4.0,2645.8798828125,2677.260009765625,2644.530029296875,2675.89990234375,2675.89990234375,1076200
2020/12/03,2696.22,6.0,20.32,0.0076,156050.0,1779.0,2103.0,-3848.0,-1342.0,-471.0,-958.0,-11.0,5.0,-93.0,-977.0,0.0,-28.0,-5.0,2686.3798828125,2696.219970703125,2672.85009765625,2696.219970703125,2696.219970703125,817100
2020/12/04,2731.45,6.0,35.23,0.0131,198758.0,-3432.0,7622.0,-4100.0,365.0,-870.0,-623.0,-403.0,-37.0,-203.0,-2326.0,0.0,-76.0,-11.0,2705.340087890625,2742.77001953125,2705.340087890625,2731.449951171875,2731.449951171875,1778900
2020/12/07,2745.44,6.0,13.99,0.0051,179330.0,9767.0,-652.0,-9237.0,-4211.0,-664.0,-1721.0,-692.0,-76.0,-31.0,-1840.0,0.0,98.0,23.0,2738.110107421875,2754.010009765625,2711.419921875,2745.43994140625,2745.43994140625,1499300
2020/12/08,2700.93,4.0,-44.51,-0.0162,171571.0,11228.0,-8520.0,-2701.0,136.0,-618.0,-1477.0,-627.0,-64.0,-20.0,-29.0,0.0,-77.0,71.0,2745.1298828125,2747.449951171875,2700.919921875,2700.929931640625,2700.929931640625,1414300
2020/12/09,2755.47,6.0,54.54,0.0202,170076.0,-5061.0,1633.0,3058.0,5259.0,-395.0,-499.0,180.0,60.0,37.0,-1584.0,0.0,378.0,-7.0,2703.300048828125,2755.469970703125,2703.300048828125,2755.469970703125,2755.469970703125,1252300
2020/12/10,2746.46,4.0,-9.01,-0.0033,206306.0,8912.0,-13662.0,4440.0,9249.0,75.0,-1111.0,20.0,93.0,90.0,-3976.0,0.0,283.0,26.0,2750.340087890625,2765.4599609375,2718.699951171875,2746.4599609375,2746.4599609375,1227700
2020/12/11,2770.06,6.0,23.6,0.0086,183291.0,-476.0,-1539.0,2100.0,2972.0,-285.0,-950.0,-16.0,-25.0,-19.0,425.0,0.0,2.0,-87.0,2754.159912109375,2781.0400390625,2754.159912109375,2770.06005859375,2770.06005859375,1215200
2020/12/14,2762.2,4.0,-7.86,-0.0028,170122.0,10333.0,-3670.0,-7032.0,-4209.0,-648.0,-624.0,-258.0,-7.0,19.0,-1303.0,0.0,287.0,81.0,2769.429931640625,2782.7900390625,2755.2900390625,2762.199951171875,2762.199951171875,1113600
2020/12/15,2756.82,4.0,-5.38,-0.0019,155379.0,6076.0,-3724.0,-2375.0,-60.0,-435.0,-534.0,-426.0,-17.0,-38.0,-861.0,0.0,33.0,-11.0,2763.64990234375,2769.3701171875,2735.080078125,2756.820068359375,2756.820068359375,1092700
2020/12/16,2771.79,6.0,14.97,0.0054,136496.0,-2402.0,932.0,2126.0,3211.0,-674.0,-172.0,-116.0,-25.0,2.0,-97.0,0.0,-657.0,1.0,2763.639892578125,2781.080078125,2761.5,2771.7900390625,2771.7900390625,1166600
2020/12/17,2770.43,4.0,-1.36,-0.0005,162753.0,3252.0,-2586.0,-106.0,2247.0,-253.0,-715.0,-551.0,-75.0,-66.0,-691.0,0.0,-561.0,2.0,2769.889892578125,2772.7099609375,2742.25,2770.429931640625,2770.429931640625,1015500
2020/12/18,2772.18,6.0,1.75,0.0006,191662.0,3897.0,-1939.0,-1497.0,521.0,-161.0,-759.0,-260.0,-28.0,3.0,-812.0,0.0,-482.0,21.0,2770.949951171875,2782.14990234375,2762.800048828125,2772.179931640625,2772.179931640625,1058300
2020/12/21,2778.65,6.0,6.47,0.0023,189722.0,-855.0,-99.0,1322.0,518.0,-141.0,-81.0,173.0,-9.0,-50.0,913.0,0.0,-359.0,-8.0,2771.97998046875,2780.239990234375,2747.090087890625,2778.64990234375,2778.64990234375,1139500
2020/12/22,2733.68,4.0,-44.97,-0.0162,198813.0,3693.0,-1471.0,-2028.0,-524.0,-336.0,-519.0,-550.0,-1.0,-26.0,-70.0,0.0,31.0,-224.0,2772.030029296875,2774.219970703125,2733.639892578125,2733.679931640625,2733.679931640625,1260800
2020/12/23,2759.82,6.0,26.14,0.0096,202812.0,-3858.0,832.0,3016.0,3817.0,-158.0,-389.0,-549.0,-37.0,-15.0,349.0,0.0,13.0,-3.0,2737.739990234375,2769.080078125,2716.280029296875,2759.820068359375,2759.820068359375,1121300
2020/12/24,2806.86,6.0,47.04,0.017,199846.0,-8031.0,1243.0,6296.0,7585.0,-567.0,-8.0,280.0,-22.0,17.0,-988.0,0.0,542.0,-51.0,2762.60009765625,2812.159912109375,2762.60009765625,2806.860107421875,2806.860107421875,1030900
2020/12/28,2808.6,6.0,1.74,0.0006,241977.0,-9460.0,710.0,8303.0,10956.0,-785.0,-964.0,-36.0,95.0,-199.0,-762.0,0.0,376.0,69.0,2820.949951171875,2834.590087890625,2799.56005859375,2808.60009765625,2808.60009765625,1006200
2020/12/29,2820.51,6.0,11.91,0.0042,192990.0,21969.0,-3172.0,-19733.0,-14318.0,-553.0,-1477.0,-880.0,-546.0,20.0,-1977.0,0.0,870.0,66.0,2810.550048828125,2823.43994140625,2792.06005859375,2820.510009765625,2820.510009765625,1046800
2020/12/30,2873.47,6.0,52.96,0.0188,179288.0,-4916.0,2494.0,1958.0,5363.0,-597.0,-911.0,-775.0,-105.0,-13.0,-1002.0,0.0,499.0,-36.0,2820.360107421875,2878.2099609375,2809.35009765625,2873.469970703125,2873.469970703125,1074000
2021/01/04,2944.45,6.0,70.98,0.0247,250113.0,10310.0,843.0,-11898.0,-1746.0,-1943.0,-3168.0,-1853.0,-15.0,65.0,-3237.0,0.0,691.0,53.0,2874.5,2946.5400390625,2869.110107421875,2944.449951171875,2944.449951171875,1026500
2021/01/05,2990.57,6.0,46.12,0.0157,265483.0,7283.0,-2089.0,-5362.0,402.0,-996.0,-742.0,-644.0,19.0,-1.0,-3400.0,0.0,160.0,6.0,2943.669921875,2990.570068359375,2921.840087890625,2990.570068359375,2990.570068359375,1519900
